datetime,date,time,city,state,country,shape,duration (seconds),duration (hours/min),comments,latitude,longitude,lighting_conditions
8/13/2011 21:50,2011-08-13,21:50,grand island,ny,,light,60.0,40-60 seconds,A noiseless and oscillating bright light in the eastern sky was moving from the south to the north.,43.02,-78.97,night
8/13/2011 21:50,2011-08-13,21:50,mattoon,il,us,triangle,300.0,5 minutes,Six&#44 red&#44 bright&#44 non-blinking lights that hoovered for minutes and disappeared.,39.48,-88.37,night
8/13/2011 22:00,2011-08-13,22:00,bristolville,oh,us,light,900.0,15 minutes,Multiple orange lights were spotted forming several different patterns.,41.39,-80.87,night
8/13/2011 22:00,2011-08-13,22:00,dennis port (cape cod),ma,us,unknown,600.0,5 -10 min,Slow moving unusual brilliant liquid white like single object over Cape Cod,41.66,-70.13,night
8/13/2011 22:15,2011-08-13,22:15,bradford (canada),on,ca,other,300.0,5 minutes,Orange circles that came from no where made a upside dipper did not move then disappeared.  Then more lights came.,44.12,-79.57,night
8/13/2011 22:40,2011-08-13,22:40,buffalo,ny,us,fireball,240.0,4 minutes,three UFOs seen over Buffalo&#44 NY,42.89,-78.88,night
8/13/2011 23:00,2011-08-13,23:00,mt. hood parkdale,or,,other,10.0,10 seconds,Mt Hood OR&#44 large triangle shaped with rounded corners diamnond shape inside&#44 other objects around it&#44 disappeared within 10 seconds,45.52,-121.6,night
8/13/2011 23:00,2011-08-13,23:00,york,me,,circle,180.0,3 minutes,Round orange object traveling south to north over the ocean,43.16,-70.65,night
8/13/2012 00:15,2012-08-13,00:15,norman,ok,us,triangle,18000.0,5 hours,Firey orange triangle-aprox. one hundred white spheres/orbs. and a triangle shaped  craft with circles on each point.,35.22,-97.44,night
8/13/2012 01:30,2012-08-13,01:30,tucson/orovalley,az,,light,2400.0,40 minutes,Erratic yellow light,32.39,-110.97,night
8/13/2012 03:45,2012-08-13,03:45,edmond,ok,us,formation,60.0,60 seconds,2 Steady moving lights that were similar to stars&#44 one behind the other&#44 traveling very fast and disapearing.,35.65,-97.48,night
8/13/2012 04:00,2012-08-13,04:00,san jose,ca,us,unknown,360.0,6 minutes,Two bright silent red lights coming in from west to east&#44 ascending&#44 light intensity increasing&#44 headed west - and then disappeared.,37.34,-121.89,night
8/13/2012 04:49,2012-08-13,04:49,surprise,az,us,disk,2.0,few seconds,UFO enters atmosphere&#44 turns into fireball&#44 exits fireball.,33.63,-112.33,night
8/13/2012 09:49,2012-08-13,09:49,west bend,wi,,oval,600.0,10 minues,Most amazing thing I have ever seen in my 48 years and hope I never see nothing like that again.,43.8,-88.0,daylight
8/13/2012 13:00,2012-08-13,13:00,las vegas,nv,us,circle,600.0,10 minutes,Circular object over Las Vegas&#44 high altitude&#44 controlled,36.17,-115.14,daylight
8/13/2012 15:00,2012-08-13,15:00,san antonio,tx,us,rectangle,900.0,15 minutes,Two black rectangular objects rotating in a consistent straight line heading West.,29.42,-98.49,daylight
8/13/2012 17:30,2012-08-13,17:30,taipei,,,fireball,120.0,2 minutes,2 bright orange glowing balls hovering over Taipei Taiwan at a low altitude.,25.09,121.56,daylight
8/13/2012 19:39,2012-08-13,19:39,santa rosa beach,fl,us,other,600.0,10 minutes,During family portraits in Seaside&#44 Fl - I observed an unnatural shaped in the sky that ran from East to West for as far as I could see,30.4,-86.23,night
8/13/2012 20:39,2012-08-13,20:39,fresno,ca,us,changing,600.0,5-10 minutes,Fast moving small object. Appeared to change shapes at first.,36.75,-119.77,night
8/13/2012 20:45,2012-08-13,20:45,bangor,me,us,light,120.0,2 minutes,Single light slowly moves across the horizon.  ((NUFORC Note:  Possible sighting of ISS??  PD)),44.8,-68.78,night
8/13/2012 21:00,2012-08-13,21:00,cedar falls,ia,us,formation,300.0,5 minutes,We were outside in a swing viewing the south sky&#44 4 lights appeared in a zig zag pattern hovering for 5 minutes or so. The lights of a,42.53,-92.45,night
8/13/2012 21:30,2012-08-13,21:30,plant city,fl,us,circle,300.0,5 minutes,Orange Gliding Objects in the Night Sky,28.02,-82.11,night
8/13/2012 21:30,2012-08-13,21:30,rogue river ( wildcat camp; lower river),or,us,light,15.0,15 seconds,August 13&#442012 Two orange spheres seen on the Rogue river in Southern Oregon,42.44,-123.17,night
8/13/2012 21:45,2012-08-13,21:45,bandon,or,us,changing,300.0,5 minutes,8/13/2012  21:45 pm Bandon&#44 Oregon  star like craft hovers for 1 min. then bright color flashes and huge wall of flames pours out of it,43.12,-124.41,night
8/13/2012 21:45,2012-08-13,21:45,grants pass,or,us,other,120.0,2 minutes,Heard loud rumbling&#44 followed by two bright oval shapes in the sky.,42.44,-123.33,night
8/13/2012 22:00,2012-08-13,22:00,north bend,or,us,circle,300.0,5 minutes,Silent&#44 golden orange orbs,43.41,-124.22,night
8/13/2012 22:00,2012-08-13,22:00,wilburton,ok,us,light,30.0,30 seconds,Large&#44 very bright orange light seen close in Wilburton&#44 OK.,34.92,-95.31,night
8/13/2012 22:10,2012-08-13,22:10,o&#39brien,or,us,fireball,300.0,5 minutes,Orange Orb rumbling UFO over coastal mountains in southern Oregon,42.07,-123.7,night
8/13/2012 22:15,2012-08-13,22:15,cardiff,,,chevron,7.0,7 seconds,Wing Shaped Object with Faint Orange Glow moving Very Fast,51.48,-3.18,night
8/13/2012 23:00,2012-08-13,23:00,cloverdale,ca,us,unknown,180.0,3 minutes,Two white lights appear and move in tandem then disapear after observing for 3 minutes,38.81,-123.02,night
8/13/2012 23:00,2012-08-13,23:00,wilson,nc,us,rectangle,14400.0,4 hours,Small red and white lights hovering arond area for hours&#44comeing together as a triangle&#44 moveing west  with night fall,35.72,-77.92,night
8/13/2013 00:15,2013-08-13,00:15,chicago,il,us,,3.0,3 seconds,Not a clear object&#44 but a very clear light&#44 3 blinks and movement.,41.85,-87.65,night
8/13/2013 01:00,2013-08-13,01:00,woburn,ma,us,triangle,3600.0,1 hour,Two triangle shaped crafts one with red &amp; green lights the other white/violet lights.,42.48,-71.15,night
8/13/2013 01:50,2013-08-13,01:50,san diego (north of),ca,us,circle,6.0,6 seconds,Round black object low over the 15 North by Escondido.,32.72,-117.16,night
8/13/2013 02:00,2013-08-13,02:00,fitchburg,ma,us,unknown,5400.0,1.5 hours,Loud pulsating humming sound hovering over my house.,42.58,-71.8,night
8/13/2013 02:00,2013-08-13,02:00,las vegas,nv,us,changing,7200.0,2 hours,8/13/13 Three UFOs were spotted over Las Vegas&#44 each object changed shape.,36.17,-115.14,night
8/13/2013 02:00,2013-08-13,02:00,san diego,ca,us,formation,2700.0,45 minutes,Formation of 3 objects over Garbage Beach in San Diego.,32.72,-117.16,night
8/13/2013 02:30,2013-08-13,02:30,mchenry,il,us,unknown,60.0,~1 minute,Pulses of steady white light&#44 10 seconds apart&#44 10-15 degrees covered in 1 minute.,42.33,-88.27,night
8/13/2013 03:00,2013-08-13,03:00,east wenatchee,wa,us,triangle,120.0,a few minutes,3 lights in a triangle shape that were different color from the stars.,47.42,-120.29,night
8/13/2013 08:10,2013-08-13,08:10,okemos,mi,us,circle,60.0,1 minute,Full moon kind of object moving across the sky.,42.72,-84.43,daylight
8/13/2013 11:55,2013-08-13,11:55,heraklion (crete) (greece),,,light,2.0,2 seconds,Not a falling star.,35.34,25.14,daylight
8/13/2013 16:00,2013-08-13,16:00,southbury,ct,us,other,240.0,4 minutes,Southbury&#44 CT&#44 large black aircraft flying low near Woodbury&#44 CT.,41.48,-73.21,daylight
8/13/2013 18:00,2013-08-13,18:00,wahiawa,hi,us,light,3600.0,1 hour,Glowing and flashing lights over Waianae mountain range near Schofield.,21.5,-158.02,night
8/13/2013 18:00,2013-08-13,18:00,wahiawa,hi,us,light,3600.0,1 hour,Glowing and flashing lights over Waianae mountain range near Schofield.  ((NUFORC Note:  Venus or Arcturus?  PD)),21.5,-158.02,night
8/13/2013 18:30,2013-08-13,18:30,houston,tx,us,light,180.0,3 minutes,Falling light then vanished.,29.76,-95.36,night
8/13/2013 19:25,2013-08-13,19:25,orlando,fl,us,disk,40.0,40 seconds,Large ufo sighting in Orlando&#44 Fl.,28.54,-81.38,night
8/13/2013 21:30,2013-08-13,21:30,tybee island,ga,us,fireball,120.0,~2 minutes,Fiery red lights appear and disappear above the Atlantic&#44 just off the coast of Tybee Island.,32.0,-80.85,night
8/13/2013 21:45,2013-08-13,21:45,vancouver,wa,us,light,600.0,10 minutes,2 lights alternating from blue to red moving strangely for about 10 minutes in night sky.,45.64,-122.66,night
8/13/2013 22:00,2013-08-13,22:00,arden,on,,circle,44.0,44 seconds,Round orange object crosses the the clear calm night sky&#44 NW to SE&#44 in 45 sec&#44 22:00. No sound or navigation lights.,44.72,-76.92,night
8/13/2013 22:00,2013-08-13,22:00,ft. lauderdale,fl,us,disk,120.0,2 minutes,Equal in size to 2/3rds of a football field. Bright orange/melon single lighting covering entire craft. Moved from ocean beach area 150,26.12,-80.14,night
8/13/2013 22:20,2013-08-13,22:20,ravenna,oh,us,sphere,30.0,30 seconds,Orange sphere hovering looked almost like fire,41.16,-81.24,night
8/13/2013 22:30,2013-08-13,22:30,redmond,wa,us,light,7200.0,2 hours,Me and my husband and two kids went outside to check out the meteor storm and they sort of were in and out of the house but I stayed ou,47.67,-122.12,night
8/13/2013 22:40,2013-08-13,22:40,batavia,ny,us,light,900.0,15 minutes,Green lights over batavia ny,43.0,-78.19,night
8/13/2013 23:00,2013-08-13,23:00,cannon beach,or,us,circle,420.0,7 minutes,Dim white light went to a super white pulsed 3 blue luminated rings . after 30 seconds the lights retracted back tothe white light then,45.89,-123.96,night
8/13/2013 23:00,2013-08-13,23:00,kamloops (canada),bc,ca,light,60.0,60 seconds,Two &quot;satellites&quot; observed with identical trajectory/speed - similar to ISS observation account on Aug 8/2013 C2C episode.,50.67,-120.33,night
8/13/2013 23:20,2013-08-13,23:20,lake winnange (canada),on,,sphere,120.0,2 minutes,two men blinded at Winnange Lake by a laser-like light emanating from a high fliying UFO.,49.78,-93.7,night
8/13/2013 23:30,2013-08-13,23:30,fort dodge,ia,us,cigar,2.0,few seconds,A Glimpse of Rarity.,42.5,-94.17,night
8/13/2013 23:45,2013-08-13,23:45,corte madera,ca,us,light,10.0,10 seconds,Light object flashes then disappears over house.,37.93,-122.53,night
8/14/2007 00:45,2007-08-14,00:45,portland,or,us,triangle,10.0,10 seconds,Glowing orange triangular object with orbs in each corner travelling south to north,45.52,-122.68,night
8/14/2007 01:00,2007-08-14,01:00,oklahoma city,ok,us,triangle,10.0,10 seconds,Orange &quot;V&quot; shaped lights fly overhead without making a sound.,35.47,-97.52,night
8/14/2007 04:00,2007-08-14,04:00,charlotte (matthews),nc,us,disk,180.0,3 minutes,Saucer shaped object hovers then suddendly dissappears&#44 only to reappear again,35.23,-80.84,night
8/14/2007 10:10,2007-08-14,10:10,alpharetta,ga,us,light,120.0,2 min,Three strange lights moving irregularly close together and at high speed.,34.08,-84.29,daylight
8/14/2007 16:00,2007-08-14,16:00,vancouver (canada),bc,ca,other,60.0,1 min,flying&#44 stringy&#44 orb&#44 brain shaped object,49.25,-123.13,daylight
8/14/2007 17:00,2007-08-14,17:00,williamson county,il,us,sphere,300.0,5 mins.,A huge Sphere metallic shiny object in afternoon sky&#44,38.99,-89.76,daylight
8/14/2007 18:30,2007-08-14,18:30,newbridge (ireland),,,circle,600.0,10 minutes,Kildare&#44 Ireland. 3 pink balls moving on a horizontal plane returning to the same point in the sky at great speed&#44 observed this activi,55.94,-3.41,night
8/14/2007 19:00,2007-08-14,19:00,simpsonville,ky,us,sphere,300.0,5 minutes,I was travelling to work on Interstate 64 going West towards Louisville when I decided to snap a picture of the beutiful gray sky sunse,38.22,-85.36,night
8/14/2007 21:40,2007-08-14,21:40,littleton,nh,us,light,60.0,1 minute,Bright flash of light&#44 turning to pinpoint  of light that traveled silently and quickly through night sky of NH.,44.31,-71.77,night
8/14/2007 21:50,2007-08-14,21:50,lewisburg,pa,us,other,120.0,2 minutes,Bright star disappears before my eyes and within two mintues large crescent shaped&#44 dimly lit amber object flys silently overhead.,40.96,-76.88,night
8/14/2007 22:00,2007-08-14,22:00,goldhead state park (clay co.),fl,,diamond,1200.0,20 min,8/14 clay county florida&#44 moving light (star),29.85,-81.96,night
8/14/2007 22:00,2007-08-14,22:00,mankato,mn,us,diamond,300.0,5 mins,I saw a bright light in the sky in North East direction .I thought is it Mars which was supposed to be brightest in the sky once some y,44.16,-94.0,night
8/14/2007 23:00,2007-08-14,23:00,queensbury,ny,us,circle,30.0,30 seconds,I was watching the meteor shower with my parents when all of a sudden I saw&#44 what I thought were stars&#44 spin around each other probably,43.38,-73.61,night
8/14/2007 23:30,2007-08-14,23:30,south charleston,oh,us,triangle,60.0,30secs to 1min,Triangle with brilliant lighs all over it&#33,39.83,-83.63,night
8/14/2008 00:25,2008-08-14,00:25,fort drum,ny,,triangle,600.0,10 min,Object hovering in the sky with blinking red&#44 blue and green lights,44.06,-75.75,night
8/14/2008 01:30,2008-08-14,01:30,roseville,ca,us,egg,480.0,8 minutes,Three crafts hovered over head&#44 apparently examining me&#44 then departed.,38.75,-121.29,night
8/14/2008 02:00,2008-08-14,02:00,bakersfield (40 miles north of),ca,us,unknown,60.0,1 minute,I-5 UFO Sighting appox 40 miles north of Bakersfield,35.37,-119.02,night
8/14/2008 03:00,2008-08-14,03:00,bellevue,wa,us,light,120.0,2 minutes,one sighting&#44 possibly sattellite.,47.61,-122.2,night
8/14/2008 05:00,2008-08-14,05:00,tumwater,wa,us,light,300.0,3-5 mins,Venus-sized blob of light transverses early morning sky,47.01,-122.91,night
8/14/2008 12:03,2008-08-14,12:03,new mexico (location unknown),nm,,unknown,35.0,35 seconds,Whitesh Grey creature in southern new mexico&#44  ON I-10 Just east of a  a rest  stop,34.52,-105.87,daylight
8/14/2008 14:30,2008-08-14,14:30,austin,tx,us,unknown,120.0,just a couple of minutes,White spinning object passed overhead in daylight.,30.27,-97.74,daylight
8/14/2008 18:00,2008-08-14,18:00,overland park,ks,us,circle,45.0,45 seconds,i saw a orange ufo went for my stuff and it was gone,38.98,-94.67,night
8/14/2008 19:00,2008-08-14,19:00,west seattle,wa,us,oval,10.0,10 seconds,I was with my friends @ Camp Long and we saw an oval shaped black object that floated along @ an even pace for about 8 seconds. Then fl,47.61,-122.33,night
8/14/2008 19:30,2008-08-14,19:30,rotherham (uk/england),,gb,,1800.0,30 mins,large red area seen in sky in Rotherham England,53.43,-1.35,night
8/14/2008 20:05,2008-08-14,20:05,lantana,tx,us,circle,300.0,5 minutes,Lantana&#44 TX&#44 8/14/2008&#44 8:05 pm&#44 Red light&#44 moved overhead slowly,26.19,-97.58,night
8/14/2008 20:12,2008-08-14,20:12,el paso,tx,us,teardrop,420.0,4 to 7 minutes,Two objects in sky over El Paso&#44 Texas,31.76,-106.49,night
8/14/2008 20:15,2008-08-14,20:15,hammond,in,us,unknown,900.0,10-15 min,Pulsating light making circles shooting out different colored balls leads to what looked like an explosion with a flume of smoke rising,41.58,-87.5,night
8/14/2008 21:00,2008-08-14,21:00,elverta,ca,us,rectangle,4.0,4 seconds,Large extremely fast moving object over Northern California on Thursday August 14th 2008.,38.71,-121.46,night
8/14/2008 21:30,2008-08-14,21:30,chicago,il,us,light,7200.0,2 hrs,Weird Lights on the North side of Chicago 8/14/08,41.85,-87.65,night
8/14/2008 21:35,2008-08-14,21:35,rydal,pa,us,fireball,30.0,30 seconds,My Grandfather was standing outside of our house waiting for me to return from driving to blockbuster when he calls me terrifyed to tel,40.11,-75.11,night
8/14/2008 22:00,2008-08-14,22:00,saskatoon (canada),sk,ca,light,10.0,10 seconds,First time i ever seen something in the sky.,52.13,-106.67,night
8/14/2008 23:30,2008-08-14,23:30,addison,pa,us,disk,10.0,10 seconds,Faint orange disc high in the sky that faded away and disappeared.,39.75,-79.34,night
8/14/2009 01:00,2009-08-14,01:00,brinnon,wa,us,circle,6.0,6 seconds,Fast moving round white light over Hood Canal&#44 stopping and changing direction on a dime,47.68,-122.9,night
8/14/2009 04:00,2009-08-14,04:00,pleasanton/livermore,ca,,egg,7200.0,2 hours,Three orbs over the Tri-Valley area,37.69,-121.77,night
8/14/2009 04:00,2009-08-14,04:00,sacramento,ca,us,sphere,7200.0,2 hours,FIVE UFO SIGHTINGS IN THE SAME PLACE FOR 4 NIGHTS STRAIGHT&#33,38.58,-121.49,night
8/14/2009 04:42,2009-08-14,04:42,red lodge,mt,us,circle,1200.0,20 min,Bright white light - went on and off - drew circles,45.19,-109.25,night
8/14/2009 05:00,2009-08-14,05:00,yakima,wa,us,light,300.0,5 min,Twinkling light  (not moving) in part  of sky where no stars normally are at that time of the morning,46.6,-120.5,night
8/14/2009 06:05,2009-08-14,06:05,toronto/pickering (canada),on,,triangle,600.0,10 minutes,It was very high in the sky the moon was also in the sky but the sky was blue.The object was very small and very high in the sky.,43.84,-79.09,daylight
8/14/2009 08:41,2009-08-14,08:41,newark,ca,us,disk,300.0,5 minutes,it was spinning and the lights were red and yellow on them. half was yellow and half was Black. Red light on top. and travled spinning,37.53,-122.04,daylight
8/14/2009 15:00,2009-08-14,15:00,ooltewah,tn,us,sphere,300.0,5 minutes,White sphere seen observing aircraft laying &quot;chemtrails&quot;,35.08,-85.06,daylight
8/14/2009 20:00,2009-08-14,20:00,wells,ma,,triangle,300.0,five minutes,Triangle pattern of lights over Maine Turnpike,42.58,-73.13,night
8/14/2009 20:30,2009-08-14,20:30,cross lake,me,,cylinder,900.0,15 min,Round balls of fire in sets of two,47.11,-68.32,night
8/14/2009 21:15,2009-08-14,21:15,fountain,co,us,other,480.0,8 minutes,The greenish glow has seemed to have an effect on me every time I think about it and its a good thing.,38.68,-104.7,night
8/14/2009 21:45,2009-08-14,21:45,skidway lake,mi,us,disk,45.0,45 seconds,My wife&#44 and family were sitting at the bonfire at our cottage. We observed a bright orange/yellow/red light approaching us from the so,44.18,-84.04,night
8/14/2009 22:00,2009-08-14,22:00,chebanse,il,us,triangle,180.0,2-3 minutes,Huge triangle shaped object with spectacular lights zooming from the horizon to just about 12ft above ground and 500 ft away,41.0,-87.91,night
8/14/2009 23:00,2009-08-14,23:00,shelton,ct,us,light,180.0,hours,3 seperate light hovering 15 degrees above the horizon in Shelton&#44CT.,41.32,-73.09,night
8/14/2009 23:15,2009-08-14,23:15,worcester,ma,us,sphere,60.0,1 minute,Very bright white spherical object flew over Worcester,42.26,-71.8,night
8/14/2009 23:30,2009-08-14,23:30,liverpool (uk/england),,gb,sphere,20.0,20 secs,Strange dancing lights astound couple in own back garden.,53.42,-3.0,night
8/14/2009 23:39,2009-08-14,23:39,somerset,wi,us,unknown,600.0,10 minutes,Hovering bright white ufo&#44 shot up&#44 changed to red and blue blinking lighted and flew away very fast in a eratic path,45.12,-92.67,night
8/14/2009 23:50,2009-08-14,23:50,litchfield,ct,us,fireball,5.0,5 seconds,Sparkling green fireball shooting over Litchfield CT.  ((NUFORC Note:  Possible meteor&#44 we suspect.  PD)),41.75,-73.19,night
8/14/2010 00:30,2010-08-14,00:30,grant,mi,us,light,1800.0,30min,Bright light hoovering over the night sky&#44 getting dim and bright at different times.,43.34,-85.81,night
8/14/2010 02:30,2010-08-14,02:30,port townsend,wa,us,unknown,300.0,5 minutes,we were standing on the balcony and saw a row of 4 or 5 lights blinking simultaniously for around 5 minutes. it apeared to be traveling,48.12,-122.76,night
8/14/2010 03:00,2010-08-14,03:00,kennewick,wa,us,fireball,10.0,10 seconds,On the night of August 24th at 3:00 A.M. I observed to huge stationary fireballs in the sky over Kennewick&#44 WA.&#44 to the east.,46.21,-119.14,night
8/14/2010 03:20,2010-08-14,03:20,newport,nc,us,light,1200.0,20 min,Moving object recorded  in sky,34.79,-76.86,night
8/14/2010 10:00,2010-08-14,10:00,des plaines,il,us,other,1200.0,20 min,Black Helicopter over house.,42.03,-87.88,daylight
8/14/2010 11:04,2010-08-14,11:04,mt. pleasant,pa,us,triangle,90.0,1.5 mins,triangle craft near kecksburgh with a possible crash,40.15,-79.54,daylight
8/14/2010 13:00,2010-08-14,13:00,ft. buchanan (puerto rico),,,circle,30.0,30 seconds,Black object at least  20&#44000 ft. up&#44 over a highly restricted air zone in a military base&#44 most likely undetected by radar.,18.41,-66.12,daylight
8/14/2010 15:00,2010-08-14,15:00,waterville,wa,us,oval,7.0,5-7seconds,fast rice shaped craft seen,47.65,-120.07,daylight
8/14/2010 18:10,2010-08-14,18:10,burbank,ca,us,circle,600.0,10 minutes,I feel weird doing this but here it goes&#44 object appeared to be metallic and shining a bright light on &amp; off&#44 it was hovering and for a,34.18,-118.31,night
8/14/2010 20:00,2010-08-14,20:00,hollywood,ca,us,disk,600.0,10 minutes,Black&#44 saucer-shaped UFO over Hollywood hills and Griffith Park.,34.1,-118.33,night
8/14/2010 20:10,2010-08-14,20:10,westfield,nj,us,fireball,900.0,15 minutes,Orange fireballs in New Jersey heading northeast.,40.66,-74.35,night
8/14/2010 20:40,2010-08-14,20:40,troy,mo,us,light,600.0,5-10 minutes,Possible UFO siting? Three bright orange objects...,38.98,-90.98,night
8/14/2010 20:48,2010-08-14,20:48,seattle,wa,us,formation,180.0,3 minutes,Seattle strange star-like objects,47.61,-122.33,night
8/14/2010 21:00,2010-08-14,21:00,wyndmoor,pa,us,triangle,20.0,20 seconds,Three balls rotating counter clockwise&#44 shaped like a triangle&#44 dull white moving rapidly from east to north by northwest,40.08,-75.19,night
8/14/2010 21:15,2010-08-14,21:15,caledon (from brampton) (canada),on,ca,light,480.0,8 minutes,String of 12 pulsing lights travelling from west and fading out northeast over Caledon&#44 ON,43.87,-80.0,night
8/14/2010 21:45,2010-08-14,21:45,freehold (canada),nj,us,egg,120.0,:06-:08,UFO spotted over Freehold&#44 New Jersey.,40.26,-74.27,night
8/14/2010 22:00,2010-08-14,22:00,devore,ca,us,triangle,6.0,6 seconds,Ozz Fest Triangular shape UFO seen,34.22,-117.4,night
8/14/2010 22:00,2010-08-14,22:00,singapore,,,teardrop,7200.0,2 hours,Lying on the beach hoping to look out for stars. It was a cloudy night. But&#44 when we looked up later the sky was clear and we saw sever,1.35,103.82,night
8/14/2010 22:20,2010-08-14,22:20,glasgow (uk/scotland),,gb,sphere,1800.0,30 minutes,BRIGHT RED ORBS OF LIGHT IN THE NIGHT SKY. GLASGOW SCOTLAND.,55.83,-4.25,night
8/14/2010 22:30,2010-08-14,22:30,flint,mi,us,other,300.0,5 minutes,Fire around a fuselage looking object flying in the sky.,43.01,-83.69,night
8/14/2010 22:30,2010-08-14,22:30,warren,nh,us,sphere,600.0,10 minutes,Golden orange orb or sphere shape object viewed from White Mountain National Forest,43.92,-71.89,night
8/14/2010 22:45,2010-08-14,22:45,warren,nh,us,sphere,600.0,10 imnures,orange orb in northwestern sky-no sound-changed direction,43.92,-71.89,night
8/14/2010 23:00,2010-08-14,23:00,ocala,fl,us,light,2.0,2 seconds,I seen a blunt horizontal oval light streak through the sky then lifting up while in flight and turning red then blue and disappearing,29.19,-82.14,night
8/14/2010 23:00,2010-08-14,23:00,providence,ri,us,diamond,900.0,15 minutes,lights over providence,41.82,-71.41,night
8/14/2010 23:00,2010-08-14,23:00,townsville (australia),,au,fireball,300.0,5 mins,Fireball hovers then moves out to sea.,-19.27,146.81,night
8/14/2010 23:15,2010-08-14,23:15,sunriver,or,us,light,1800.0,30 minutes,Multi colored bright flashing light in WSW Sky as seen from about:  N 43 49.49 &amp; W 121 28.14 ((NUFORC Note:  Venus??  PD)),43.88,-121.44,night
8/14/2010 23:35,2010-08-14,23:35,orland,fl,,oval,180.0,03:00,((HOAX??))  We saw it stop it had blue green colors&#44 and when it shot away it was white. It was gone in a flash.,28.54,-81.38,night
8/14/2010 23:45,2010-08-14,23:45,lynnwood,wa,us,light,300.0,5 minutes,Dot of light moving quickly across the sky NNE to SSE and back a few minutes later S to NNE dir..  ((NUFORC Note:   NotSatellite?  PD)),47.82,-122.31,night
8/14/2011 00:00,2011-08-14,00:00,billings,mt,us,light,240.0,2-4minutes,Dogs woke me up close to midnight needing to be let out for a nature call. I went out on back deck facing east and sat to relax. I look,45.78,-108.5,night
8/14/2011 00:00,2011-08-14,00:00,mcfarland,wi,us,unknown,180.0,3 minutes,saw an hovering object in the sky with blinking lights,43.01,-89.29,night
8/14/2011 00:30,2011-08-14,00:30,marmora (canada),on,ca,other,240.0,3-4 min,2 witnessed unusual orange/red /light/glow travelling across the sky&#44 3 photos sent.,44.48,-77.68,night
8/14/2011 01:00,2011-08-14,01:00,hays,mt,us,oval,1500.0,25 mins.,Hello&#44 my UFO sighting occurred around 1:00AM at 8/14/11&#44 and lasted for about 25 mins. Well&#44 I was just about to fall asleep on the co,47.99,-108.69,night
8/14/2011 01:20,2011-08-14,01:20,auburn,wa,us,flash,20.0,20 sec.,I SEEN A LIGHT THEN A FLASH AND IT WAS GONE.,47.31,-122.23,night
8/14/2011 09:30,2011-08-14,09:30,auburn,ca,us,circle,60.0,1 minute,Bright circular lights flying threw the air in Auburn&#44Ca.  MILITARY KNOWS. LOOK.,38.9,-121.08,daylight
8/14/2011 10:00,2011-08-14,10:00,grand bay-westfield (canada),nb,,light,120.0,2 minutes,Light over house,45.36,-66.24,daylight
8/14/2011 11:51,2011-08-14,11:51,blacksburg,va,us,other,120.0,2 minutes,Satellite like object too bright and not blinking (not a craft),37.23,-80.41,daylight
8/14/2011 13:30,2011-08-14,13:30,timmins (canada),on,ca,other,90.0,1.5 minutes,Strange sting like object over northern Ontario Canada,48.47,-81.33,daylight
8/14/2011 16:50,2011-08-14,16:50,alpine,ca,us,other,300.0,5 minuts,Red and silver ball seen over mountain town of Alpine&#44 CA.,32.84,-116.77,daylight
8/14/2011 19:25,2011-08-14,19:25,ewa beach,hi,us,unknown,180.0,2 or 3 minutes,Weird red orbed flying light,21.32,-158.01,night
8/14/2011 20:00,2011-08-14,20:00,fort wayne,in,us,disk,14400.0,4 hours,15+ a night flashing nights&#44 streaks thru the night. Ships posing as stars PICS http://s819.photobucket.com/albums/zz112/itis33/8-5-201,41.13,-85.13,night
8/14/2011 20:10,2011-08-14,20:10,ridgway,il,us,fireball,30.0,30 sec,while looking at the clouds at dusk&#44 I saw a medium speed and altitude fireball traveling from SW to NE at an altitude of approx 5000ft,37.8,-88.26,night
8/14/2011 20:30,2011-08-14,20:30,dixon,il,us,disk,20.0,15-20 secs,UFO photo Dixon&#44 Illinois August 14&#44 2011,41.84,-89.48,night
8/14/2011 20:45,2011-08-14,20:45,bozeman/clyde park,mt,,light,420.0,5-7 min.,Bright white lite that made turns and speeds that an aircraft could not do.,45.89,-110.6,night
8/14/2011 20:45,2011-08-14,20:45,houston,fl,us,unknown,300.0,5 minutes,UFO spotted in 3rd ward Houston hovering over Project Rowhouse community center,30.26,-82.9,night
8/14/2011 21:15,2011-08-14,21:15,seguin,tx,us,triangle,180.0,3 minutes,black triangle hovering near auxillary airfield in seguin texas,29.57,-97.96,night
8/14/2011 21:40,2011-08-14,21:40,central lake,mi,us,light,1200.0,20 minutes,Bright orb moving quickly and 2 lights descending over trees,45.07,-85.26,night
8/14/2011 21:55,2011-08-14,21:55,corvallis,or,us,light,90.0,1.5 minutes,White light far brighter than satellite drifts overhead and vanishes.  ((NUFORC Note:  Overflight of ISS??  PD)),44.56,-123.26,night
8/14/2011 22:30,2011-08-14,22:30,pentwater,mi,us,fireball,120.0,2 min.,Two instances of floating orange orbs over Lake Michigan.,43.78,-86.43,night
8/14/2011 22:50,2011-08-14,22:50,ewa beach,hi,us,circle,120.0,2 minutes,Bright celestial object larger than a star,21.32,-158.01,night
8/14/2011 23:00,2011-08-14,23:00,ludington,mi,us,circle,120.0,hour and half,Big Bright Light,43.96,-86.45,night
